stage,method,target_bitrate_kbps,actual_bitrate_kbps,sigma,video,seed,psnr,ssim,vmaf,msssim,epsnr,psnrb,gbim,mepr
pre_x264,noisy,,,5,foreman,,35.858124,0.914809,nan,nan,32.8024029550859,28.17979351978285,9.652619666347865,0.63774536456584
pre_x264,hqdn3d,,,5,foreman,,36.35266,0.922787,nan,nan,32.91214247476725,29.05041699544769,8.671136145158673,0.6996318228252292
pre_x264,dwt,,,5,foreman,,36.99759,0.955734,nan,nan,31.011233393408613,30.816797062056818,7.533485752108572,0.7269259521398799
pre_x264,gaussian,,,5,foreman,,29.860574,0.905919,nan,nan,22.509300119786356,27.681809523146857,3.364821680257727,0.7416879800104028
pre_x264,prop,,,5,foreman,,37.927716,0.94877,nan,nan,34.2634705659576,33.23842270923743,7.568338964814255,0.7891005264449931
post_x264,base,100,97.752,5,foreman,,29.341563,0.826338,nan,nan,22.130161384567952,26.85530568608747,4.08932678459568,0.7437947427071158
post_x264,base,200,197.334,5,foreman,,32.805272,0.898298,nan,nan,26.067516736690134,30.608728770861504,4.6664781029424915,0.8369383378820604
post_x264,base,300,300.68,5,foreman,,34.229342,0.919183,nan,nan,27.933019886609717,32.152467083910146,5.009169573293846,0.9012393446102698
post_x264,base,400,401.751,5,foreman,,34.906511,0.92633,nan,nan,28.911710147182017,32.90017334746678,5.261477739395618,0.947614635469709
post_x264,base,500,501.998,5,foreman,,35.287559,0.928756,nan,nan,29.5264577836603,33.229285255103115,5.529687501747821,0.9821871215673758
post_x264,nr,100,97.281,5,foreman,,29.303252,0.824703,nan,nan,22.056442211604907,26.804341752677274,4.0634432241154625,0.747388562002122
post_x264,nr,200,197.191,5,foreman,,32.815996,0.898293,nan,nan,26.01523174739859,30.579148493697176,4.632790390057833,0.8300333269165523
post_x264,nr,300,300.425,5,foreman,,34.236772,0.91916,nan,nan,27.9474079791616,32.16315369870493,5.033036958734635,0.9016162558147679
post_x264,nr,400,401.253,5,foreman,,34.91179,0.926313,nan,nan,28.916200816490267,32.875594840978366,5.285433344379566,0.9481484732881346
post_x264,nr,500,501.492,5,foreman,,35.299852,0.92884,nan,nan,29.520485919366088,33.225835646865725,5.512423623695426,0.981841606799598
post_x264,hqdn3d,100,97.82,5,foreman,,29.281825,0.825295,nan,nan,22.07269029150758,26.843147596153575,4.04643085408347,0.7400457300001334
post_x264,hqdn3d,200,197.325,5,foreman,,32.812134,0.897643,nan,nan,26.101783522658742,30.641370620849262,4.649981721282594,0.8261502122695407
post_x264,hqdn3d,300,301.148,5,foreman,,34.287751,0.919587,nan,nan,28.047095862136906,32.26708647116053,5.006052424508094,0.8899505141941435
post_x264,hqdn3d,400,403.745,5,foreman,,35.01519,0.927786,nan,nan,29.0730285508719,33.0334798725325,5.223473267419489,0.9362609197087175
post_x264,hqdn3d,500,504.906,5,foreman,,35.452645,0.931212,nan,nan,29.74658447906358,33.45424551971388,5.423993611362798,0.9723425757056432
post_x264,dwt,100,97.495,5,foreman,,29.267255,0.826893,nan,nan,22.11504965139215,26.95058771297752,4.016370854866495,0.685850093062238
post_x264,dwt,200,196.377,5,foreman,,32.436362,0.893212,nan,nan,25.60952653326922,30.356767191824357,4.393508639831314,0.7428583275560601
post_x264,dwt,300,300.923,5,foreman,,33.822431,0.915272,nan,nan,27.414910219607762,31.908782403206786,4.620266677363334,0.7682370895398591
post_x264,dwt,400,406.081,5,foreman,,34.592639,0.925892,nan,nan,28.450719870908078,32.77249389279482,4.778882067141516,0.784253936397975
post_x264,dwt,500,511.169,5,foreman,,35.104635,0.931987,nan,nan,29.10040526296933,33.28902612872295,4.915626347570389,0.7900913738564344
post_x264,gaussian,100,97.584,5,foreman,,27.748158,0.80972,nan,nan,20.565278541315617,25.333319084778573,3.154072057088045,0.627985445754904
post_x264,gaussian,200,192.128,5,foreman,,28.926463,0.855261,nan,nan,21.632734786636696,26.665987395567864,3.197750095780619,0.6419598402428891
post_x264,gaussian,300,290.291,5,foreman,,29.284329,0.870764,nan,nan,22.001524064614802,27.084768980575667,3.238906762111704,0.6585076807072612
post_x264,gaussian,400,390.26,5,foreman,,29.441265,0.878604,nan,nan,22.131486706408158,27.25645822667253,3.2740789574873883,0.6723238032715798
post_x264,gaussian,500,491.667,5,foreman,,29.555189,0.883892,nan,nan,22.251932857792664,27.38355388398616,3.3076248241691553,0.6826398318554451
post_x264,prop,100,98.497,5,foreman,,29.377386,0.828738,nan,nan,22.099395162002512,26.865463126558208,3.991580956995201,0.732157889334816
post_x264,prop,200,198.809,5,foreman,,32.825189,0.899696,nan,nan,25.933821497453376,30.53750417576146,4.57267027626766,0.8196694613811072
post_x264,prop,300,302.193,5,foreman,,34.235562,0.921322,nan,nan,27.832912425989303,32.133471430189935,4.877608530976991,0.869491963774272
post_x264,prop,400,403.681,5,foreman,,35.010003,0.930542,nan,nan,28.86023233010081,32.94086414519047,5.060113134738861,0.9158744216722097
post_x264,prop,500,504.106,5,foreman,,35.481044,0.935008,nan,nan,29.556804460814362,33.40772487947266,5.251321445700081,0.9505620988613126
